CBSA09,CBSA_T,TRACTS,Pop2000,Pop2010,NewAvePPCHG
67.0,"""NaN, TN""",81,281355,277706,-2.75
67.0,"""NaN, KS""",81,281355,277706,-2.75
67.0,"""NaN, SD""",81,281355,277706,-2.75
67.0,"""NaN, WI""",81,281355,277706,-2.75
67.0,"""NaN, SC""",81,281355,277706,-2.75
67.0,"""NaN, TX""",81,281355,277706,-2.75
67.0,"""NaN, WV""",81,281355,277706,-2.75
67.0,"""NaN, OK""",81,281355,277706,-2.75
67.0,"""NaN, AR""",81,281355,277706,-2.75
67.0,"""NaN, MT""",81,281355,277706,-2.75
67.0,"""NaN, PA""",81,281355,277706,-2.75
67.0,"""NaN, ND""",81,281355,277706,-2.75
67.0,"""NaN, FL""",81,281355,277706,-2.75
67.0,"""NaN, OH""",81,281355,277706,-2.75
67.0,"""NaN, IL""",81,281355,277706,-2.75
67.0,"""NaN, MO""",81,281355,277706,-2.75
68.0,"""NaN, AK""",1,1893,1826,-3.54
69.0,"""NaN, MN""",49,158414,154027,-3.51
69.0,"""NaN, KY""",49,158414,154027,-3.51
69.0,"""NaN, TX""",49,158414,154027,-3.51
69.0,"""NaN, OH""",49,158414,154027,-3.51
69.0,"""NaN, WA""",49,158414,154027,-3.51
69.0,"""NaN, OK""",49,158414,154027,-3.51
69.0,"""NaN, NE""",49,158414,154027,-3.51
69.0,"""NaN, TN""",49,158414,154027,-3.51
69.0,"""NaN, KS""",49,158414,154027,-3.51
69.0,"""NaN, MI""",49,158414,154027,-3.51
69.0,"""NaN, OR""",49,158414,154027,-3.51
69.0,"""NaN, ND""",49,158414,154027,-3.51
69.0,"""NaN, MT""",49,158414,154027,-3.51
69.0,"""NaN, IL""",49,158414,154027,-3.51
69.0,"""NaN, SD""",49,158414,154027,-3.51
70.0,"""NaN, AK""",2,4922,4847,-1.44
71.0,"""NaN, OH""",61,217731,216694,-1.07
71.0,"""NaN, WV""",61,217731,216694,-1.07
71.0,"""NaN, AR""",61,217731,216694,-1.07
71.0,"""NaN, MT""",61,217731,216694,-1.07
71.0,"""NaN, KY""",61,217731,216694,-1.07
71.0,"""NaN, SD""",61,217731,216694,-1.07
71.0,"""NaN, MI""",61,217731,216694,-1.07
71.0,"""NaN, TN""",61,217731,216694,-1.07
71.0,"""NaN, MN""",61,217731,216694,-1.07
71.0,"""NaN, NE""",61,217731,216694,-1.07
71.0,"""NaN, ND""",61,217731,216694,-1.07
71.0,"""NaN, ID""",61,217731,216694,-1.07
71.0,"""NaN, CO""",61,217731,216694,-1.07
71.0,"""NaN, KS""",61,217731,216694,-1.07
73.0,"""NaN, SD""",39,123415,121910,-2.12
73.0,"""NaN, MT""",39,123415,121910,-2.12
73.0,"""NaN, OK""",39,123415,121910,-2.12
73.0,"""NaN, ND""",39,123415,121910,-2.12
73.0,"""NaN, NC""",39,123415,121910,-2.12
73.0,"""NaN, MN""",39,123415,121910,-2.12
73.0,"""NaN, CO""",39,123415,121910,-2.12
73.0,"""NaN, KS""",39,123415,121910,-2.12
73.0,"""NaN, MO""",39,123415,121910,-2.12
73.0,"""NaN, AR""",39,123415,121910,-2.12
73.0,"""NaN, OH""",39,123415,121910,-2.12
75.0,"""NaN, MO""",69,235386,241053,0.89
75.0,"""NaN, KS""",69,235386,241053,0.89
75.0,"""NaN, NC""",69,235386,241053,0.89
75.0,"""NaN, MN""",69,235386,241053,0.89
75.0,"""NaN, SD""",69,235386,241053,0.89
75.0,"""NaN, IL""",69,235386,241053,0.89
75.0,"""NaN, AL""",69,235386,241053,0.89
75.0,"""NaN, FL""",69,235386,241053,0.89
75.0,"""NaN, OK""",69,235386,241053,0.89
75.0,"""NaN, TX""",69,235386,241053,0.89
75.0,"""NaN, OH""",69,235386,241053,0.89
75.0,"""NaN, IN""",69,235386,241053,0.89
75.0,"""NaN, WV""",69,235386,241053,0.89
75.0,"""NaN, MT""",69,235386,241053,0.89
75.0,"""NaN, AR""",69,235386,241053,0.89
75.0,"""NaN, GA""",69,235386,241053,0.89
75.0,"""NaN, NE""",69,235386,241053,0.89
77.0,"""NaN, AR""",51,175594,186286,7.55
77.0,"""NaN, WI""",51,175594,186286,7.55
77.0,"""NaN, KS""",51,175594,186286,7.55
77.0,"""NaN, SD""",51,175594,186286,7.55
77.0,"""NaN, MN""",51,175594,186286,7.55
77.0,"""NaN, TN""",51,175594,186286,7.55
77.0,"""NaN, FL""",51,175594,186286,7.55
77.0,"""NaN, MS""",51,175594,186286,7.55
77.0,"""NaN, MT""",51,175594,186286,7.55
77.0,"""NaN, NC""",51,175594,186286,7.55
77.0,"""NaN, OK""",51,175594,186286,7.55
77.0,"""NaN, NE""",51,175594,186286,7.55
77.0,"""NaN, VA""",51,175594,186286,7.55
78.0,"""NaN, WI""",2,4554,4232,-5.76
79.0,"""NaN, CO""",52,193938,199421,1.66
79.0,"""NaN, IL""",52,193938,199421,1.66
79.0,"""NaN, FL""",52,193938,199421,1.66
79.0,"""NaN, MO""",52,193938,199421,1.66
79.0,"""NaN, OH""",52,193938,199421,1.66
79.0,"""NaN, MN""",52,193938,199421,1.66
79.0,"""NaN, KY""",52,193938,199421,1.66
79.0,"""NaN, MT""",52,193938,199421,1.66
79.0,"""NaN, TX""",52,193938,199421,1.66
79.0,"""NaN, ND""",52,193938,199421,1.66
79.0,"""NaN, MS""",52,193938,199421,1.66
79.0,"""NaN, ID""",52,193938,199421,1.66
79.0,"""NaN, SD""",52,193938,199421,1.66
81.0,"""NaN, ND""",49,174316,179908,0.62
81.0,"""NaN, TX""",49,174316,179908,0.62
81.0,"""NaN, LA""",49,174316,179908,0.62
81.0,"""NaN, WI""",49,174316,179908,0.62
81.0,"""NaN, MN""",49,174316,179908,0.62
81.0,"""NaN, MO""",49,174316,179908,0.62
81.0,"""NaN, AR""",49,174316,179908,0.62
81.0,"""NaN, NE""",49,174316,179908,0.62
81.0,"""NaN, CO""",49,174316,179908,0.62
81.0,"""NaN, VA""",49,174316,179908,0.62
81.0,"""NaN, MT""",49,174316,179908,0.62
81.0,"""NaN, SD""",49,174316,179908,0.62
81.0,"""NaN, KS""",49,174316,179908,0.62
83.0,"""NaN, MO""",63,219324,217673,-0.88
83.0,"""NaN, MT""",63,219324,217673,-0.88
83.0,"""NaN, KS""",63,219324,217673,-0.88
83.0,"""NaN, NE""",63,219324,217673,-0.88
83.0,"""NaN, LA""",63,219324,217673,-0.88
83.0,"""NaN, WV""",63,219324,217673,-0.88
83.0,"""NaN, CO""",63,219324,217673,-0.88
83.0,"""NaN, SD""",63,219324,217673,-0.88
83.0,"""NaN, TX""",63,219324,217673,-0.88
83.0,"""NaN, ND""",63,219324,217673,-0.88
83.0,"""NaN, AR""",63,219324,217673,-0.88
83.0,"""NaN, PR""",63,219324,217673,-0.88
83.0,"""NaN, TN""",63,219324,217673,-0.88
83.0,"""NaN, VA""",63,219324,217673,-0.88
85.0,"""NaN, MI""",60,182252,187970,3.28
85.0,"""NaN, ID""",60,182252,187970,3.28
85.0,"""NaN, WV""",60,182252,187970,3.28
85.0,"""NaN, WI""",60,182252,187970,3.28
85.0,"""NaN, IL""",60,182252,187970,3.28
85.0,"""NaN, MT""",60,182252,187970,3.28
85.0,"""NaN, MO""",60,182252,187970,3.28
85.0,"""NaN, NE""",60,182252,187970,3.28
85.0,"""NaN, SD""",60,182252,187970,3.28
85.0,"""NaN, TN""",60,182252,187970,3.28
85.0,"""NaN, KY""",60,182252,187970,3.28
85.0,"""NaN, ND""",60,182252,187970,3.28
85.0,"""NaN, LA""",60,182252,187970,3.28
87.0,"""NaN, ND""",40,131954,132487,16.65
87.0,"""NaN, SD""",40,131954,132487,16.65
87.0,"""NaN, MT""",40,131954,132487,16.65
87.0,"""NaN, IL""",40,131954,132487,16.65
87.0,"""NaN, ID""",40,131954,132487,16.65
87.0,"""NaN, TX""",40,131954,132487,16.65
87.0,"""NaN, MO""",40,131954,132487,16.65
87.0,"""NaN, WV""",40,131954,132487,16.65
87.0,"""NaN, NE""",40,131954,132487,16.65
87.0,"""NaN, KY""",40,131954,132487,16.65
87.0,"""NaN, IN""",40,131954,132487,16.65
87.0,"""NaN, MN""",40,131954,132487,16.65
89.0,"""NaN, MT""",56,191382,184248,-5.41
89.0,"""NaN, WV""",56,191382,184248,-5.41
89.0,"""NaN, SC""",56,191382,184248,-5.41
89.0,"""NaN, MN""",56,191382,184248,-5.41
89.0,"""NaN, KS""",56,191382,184248,-5.41
89.0,"""NaN, TX""",56,191382,184248,-5.41
89.0,"""NaN, OK""",56,191382,184248,-5.41
89.0,"""NaN, AR""",56,191382,184248,-5.41
89.0,"""NaN, NE""",56,191382,184248,-5.41
89.0,"""NaN, CO""",56,191382,184248,-5.41
89.0,"""NaN, SD""",56,191382,184248,-5.41
91.0,"""NaN, CA""",48,166039,171108,2.13
91.0,"""NaN, TN""",48,166039,171108,2.13
91.0,"""NaN, WI""",48,166039,171108,2.13
91.0,"""NaN, NE""",48,166039,171108,2.13
91.0,"""NaN, GA""",48,166039,171108,2.13
91.0,"""NaN, MS""",48,166039,171108,2.13
91.0,"""NaN, ND""",48,166039,171108,2.13
91.0,"""NaN, VA""",48,166039,171108,2.13
91.0,"""NaN, OK""",48,166039,171108,2.13
91.0,"""NaN, SD""",48,166039,171108,2.13
91.0,"""NaN, MT""",48,166039,171108,2.13
91.0,"""NaN, NC""",48,166039,171108,2.13
91.0,"""NaN, AL""",48,166039,171108,2.13
91.0,"""NaN, CO""",48,166039,171108,2.13
93.0,"""NaN, PR""",58,189129,192610,0.75
93.0,"""NaN, LA""",58,189129,192610,0.75
93.0,"""NaN, SD""",58,189129,192610,0.75
93.0,"""NaN, WV""",58,189129,192610,0.75
93.0,"""NaN, AL""",58,189129,192610,0.75
93.0,"""NaN, MN""",58,189129,192610,0.75
93.0,"""NaN, MO""",58,189129,192610,0.75
93.0,"""NaN, GA""",58,189129,192610,0.75
93.0,"""NaN, OK""",58,189129,192610,0.75
93.0,"""NaN, TX""",58,189129,192610,0.75
93.0,"""NaN, KS""",58,189129,192610,0.75
93.0,"""NaN, CA""",58,189129,192610,0.75
95.0,"""NaN, KY""",74,242899,243739,-0.57
95.0,"""NaN, CO""",74,242899,243739,-0.57
95.0,"""NaN, NE""",74,242899,243739,-0.57
95.0,"""NaN, AR""",74,242899,243739,-0.57
95.0,"""NaN, MT""",74,242899,243739,-0.57
95.0,"""NaN, TX""",74,242899,243739,-0.57
95.0,"""NaN, MS""",74,242899,243739,-0.57
95.0,"""NaN, TN""",74,242899,243739,-0.57
95.0,"""NaN, WV""",74,242899,243739,-0.57
95.0,"""NaN, MN""",74,242899,243739,-0.57
95.0,"""NaN, KS""",74,242899,243739,-0.57
95.0,"""NaN, ND""",74,242899,243739,-0.57
95.0,"""NaN, MI""",74,242899,243739,-0.57
95.0,"""NaN, SD""",74,242899,243739,-0.57
95.0,"""NaN, NC""",74,242899,243739,-0.57
95.0,"""NaN, WI""",74,242899,243739,-0.57
95.0,"""NaN, OK""",74,242899,243739,-0.57
97.0,"""NaN, NY""",73,248979,254167,1.92
97.0,"""NaN, ND""",73,248979,254167,1.92
97.0,"""NaN, MT""",73,248979,254167,1.92
97.0,"""NaN, KS""",73,248979,254167,1.92
97.0,"""NaN, OK""",73,248979,254167,1.92
97.0,"""NaN, KY""",73,248979,254167,1.92
97.0,"""NaN, TN""",73,248979,254167,1.92
97.0,"""NaN, MS""",73,248979,254167,1.92
97.0,"""NaN, AR""",73,248979,254167,1.92
97.0,"""NaN, WV""",73,248979,254167,1.92
97.0,"""NaN, NE""",73,248979,254167,1.92
97.0,"""NaN, SD""",73,248979,254167,1.92
97.0,"""NaN, MN""",73,248979,254167,1.92
97.0,"""NaN, MI""",73,248979,254167,1.92
97.0,"""NaN, CO""",73,248979,254167,1.92
99.0,"""NaN, AL""",61,194446,203196,1.58
99.0,"""NaN, OK""",61,194446,203196,1.58
99.0,"""NaN, CO""",61,194446,203196,1.58
99.0,"""NaN, MS""",61,194446,203196,1.58
99.0,"""NaN, KY""",61,194446,203196,1.58
99.0,"""NaN, NC""",61,194446,203196,1.58
99.0,"""NaN, GA""",61,194446,203196,1.58
99.0,"""NaN, WI""",61,194446,203196,1.58
99.0,"""NaN, VA""",61,194446,203196,1.58
99.0,"""NaN, ND""",61,194446,203196,1.58
99.0,"""NaN, MT""",61,194446,203196,1.58
100.0,"""NaN, AK""",1,2392,2508,4.85
101.0,"""NaN, MN""",45,143370,143936,-1.01
101.0,"""NaN, IN""",45,143370,143936,-1.01
101.0,"""NaN, SD""",45,143370,143936,-1.01
101.0,"""NaN, MI""",45,143370,143936,-1.01
101.0,"""NaN, IL""",45,143370,143936,-1.01
101.0,"""NaN, NE""",45,143370,143936,-1.01
101.0,"""NaN, WV""",45,143370,143936,-1.01
101.0,"""NaN, TX""",45,143370,143936,-1.01
101.0,"""NaN, KS""",45,143370,143936,-1.01
101.0,"""NaN, MS""",45,143370,143936,-1.01
101.0,"""NaN, MT""",45,143370,143936,-1.01
101.0,"""NaN, TN""",45,143370,143936,-1.01
103.0,"""NaN, NE""",39,123761,123383,-1.05
103.0,"""NaN, VA""",39,123761,123383,-1.05
103.0,"""NaN, WV""",39,123761,123383,-1.05
103.0,"""NaN, MO""",39,123761,123383,-1.05
103.0,"""NaN, WI""",39,123761,123383,-1.05
103.0,"""NaN, MT""",39,123761,123383,-1.05
103.0,"""NaN, ND""",39,123761,123383,-1.05
103.0,"""NaN, OK""",39,123761,123383,-1.05
103.0,"""NaN, MS""",39,123761,123383,-1.05
103.0,"""NaN, CO""",39,123761,123383,-1.05
103.0,"""NaN, TX""",39,123761,123383,-1.05
103.0,"""NaN, TN""",39,123761,123383,-1.05
105.0,"""NaN, AK""",80,265928,268311,1.13
105.0,"""NaN, VA""",80,265928,268311,1.13
105.0,"""NaN, MT""",80,265928,268311,1.13
105.0,"""NaN, AL""",80,265928,268311,1.13
105.0,"""NaN, NY""",80,265928,268311,1.13
105.0,"""NaN, CA""",80,265928,268311,1.13
105.0,"""NaN, OK""",80,265928,268311,1.13
105.0,"""NaN, PA""",80,265928,268311,1.13
105.0,"""NaN, SD""",80,265928,268311,1.13
105.0,"""NaN, KS""",80,265928,268311,1.13
105.0,"""NaN, MI""",80,265928,268311,1.13
105.0,"""NaN, NE""",80,265928,268311,1.13
105.0,"""NaN, GA""",80,265928,268311,1.13
105.0,"""NaN, TX""",80,265928,268311,1.13
105.0,"""NaN, OH""",80,265928,268311,1.13
105.0,"""NaN, CO""",80,265928,268311,1.13
105.0,"""NaN, KY""",80,265928,268311,1.13
107.0,"""NaN, MS""",49,163688,163319,-0.03
107.0,"""NaN, NE""",49,163688,163319,-0.03
107.0,"""NaN, MN""",49,163688,163319,-0.03
107.0,"""NaN, GA""",49,163688,163319,-0.03
107.0,"""NaN, LA""",49,163688,163319,-0.03
107.0,"""NaN, WI""",49,163688,163319,-0.03
107.0,"""NaN, AL""",49,163688,163319,-0.03
107.0,"""NaN, SD""",49,163688,163319,-0.03
107.0,"""NaN, CO""",49,163688,163319,-0.03
107.0,"""NaN, MT""",49,163688,163319,-0.03
107.0,"""NaN, OK""",49,163688,163319,-0.03
109.0,"""NaN, WV""",44,161014,162261,0.54
109.0,"""NaN, MO""",44,161014,162261,0.54
109.0,"""NaN, KS""",44,161014,162261,0.54
109.0,"""NaN, KY""",44,161014,162261,0.54
109.0,"""NaN, MT""",44,161014,162261,0.54
109.0,"""NaN, TN""",44,161014,162261,0.54
109.0,"""NaN, AR""",44,161014,162261,0.54
109.0,"""NaN, TX""",44,161014,162261,0.54
109.0,"""NaN, SD""",44,161014,162261,0.54
109.0,"""NaN, CO""",44,161014,162261,0.54
109.0,"""NaN, GA""",44,161014,162261,0.54
111.0,"""NaN, NC""",32,122121,128904,5.88
111.0,"""NaN, OH""",32,122121,128904,5.88
111.0,"""NaN, VA""",32,122121,128904,5.88
111.0,"""NaN, TX""",32,122121,128904,5.88
111.0,"""NaN, CO""",32,122121,128904,5.88
111.0,"""NaN, AL""",32,122121,128904,5.88
111.0,"""NaN, SD""",32,122121,128904,5.88
111.0,"""NaN, GA""",32,122121,128904,5.88
113.0,"""NaN, NC""",37,117990,125752,5.95
113.0,"""NaN, MN""",37,117990,125752,5.95
113.0,"""NaN, PA""",37,117990,125752,5.95
113.0,"""NaN, SD""",37,117990,125752,5.95
113.0,"""NaN, WI""",37,117990,125752,5.95
113.0,"""NaN, CO""",37,117990,125752,5.95
113.0,"""NaN, AR""",37,117990,125752,5.95
113.0,"""NaN, VA""",37,117990,125752,5.95
115.0,"""NaN, WI""",54,185751,188312,0.77
115.0,"""NaN, CO""",54,185751,188312,0.77
115.0,"""NaN, NE""",54,185751,188312,0.77
115.0,"""NaN, PA""",54,185751,188312,0.77
115.0,"""NaN, MN""",54,185751,188312,0.77
115.0,"""NaN, OH""",54,185751,188312,0.77
115.0,"""NaN, KY""",54,185751,188312,0.77
115.0,"""NaN, SD""",54,185751,188312,0.77
115.0,"""NaN, MO""",54,185751,188312,0.77
115.0,"""NaN, KS""",54,185751,188312,0.77
117.0,"""NaN, MI""",70,259778,260192,-0.31
117.0,"""NaN, MS""",70,259778,260192,-0.31
117.0,"""NaN, MO""",70,259778,260192,-0.31
117.0,"""NaN, MN""",70,259778,260192,-0.31
117.0,"""NaN, IN""",70,259778,260192,-0.31
117.0,"""NaN, NC""",70,259778,260192,-0.31
117.0,"""NaN, SD""",70,259778,260192,-0.31
117.0,"""NaN, AR""",70,259778,260192,-0.31
117.0,"""NaN, PA""",70,259778,260192,-0.31
117.0,"""NaN, KS""",70,259778,260192,-0.31
117.0,"""NaN, VA""",70,259778,260192,-0.31
119.0,"""NaN, AL""",39,120645,119358,-1.24
119.0,"""NaN, MS""",39,120645,119358,-1.24
119.0,"""NaN, WI""",39,120645,119358,-1.24
119.0,"""NaN, KS""",39,120645,119358,-1.24
119.0,"""NaN, MI""",39,120645,119358,-1.24
119.0,"""NaN, GA""",39,120645,119358,-1.24
119.0,"""NaN, VA""",39,120645,119358,-1.24
119.0,"""NaN, SD""",39,120645,119358,-1.24
119.0,"""NaN, KY""",39,120645,119358,-1.24
121.0,"""NaN, CO""",65,254209,262677,2.37
121.0,"""NaN, WI""",65,254209,262677,2.37
121.0,"""NaN, NC""",65,254209,262677,2.37
121.0,"""NaN, AR""",65,254209,262677,2.37
121.0,"""NaN, SD""",65,254209,262677,2.37
121.0,"""NaN, OH""",65,254209,262677,2.37
121.0,"""NaN, NY""",65,254209,262677,2.37
121.0,"""NaN, MO""",65,254209,262677,2.37
121.0,"""NaN, IN""",65,254209,262677,2.37
121.0,"""NaN, FL""",65,254209,262677,2.37
121.0,"""NaN, TN""",65,254209,262677,2.37
121.0,"""NaN, MN""",65,254209,262677,2.37
121.0,"""NaN, KY""",65,254209,262677,2.37
122.0,"""NaN, AK""",13,49673,55400,13.83
123.0,"""NaN, MO""",62,271297,286888,4.87
123.0,"""NaN, WI""",62,271297,286888,4.87
123.0,"""NaN, NY""",62,271297,286888,4.87
123.0,"""NaN, NE""",62,271297,286888,4.87
123.0,"""NaN, GA""",62,271297,286888,4.87
123.0,"""NaN, KS""",62,271297,286888,4.87
123.0,"""NaN, NC""",62,271297,286888,4.87
123.0,"""NaN, TX""",62,271297,286888,4.87
123.0,"""NaN, SD""",62,271297,286888,4.87
123.0,"""NaN, IN""",62,271297,286888,4.87
123.0,"""NaN, MS""",62,271297,286888,4.87
123.0,"""NaN, FL""",62,271297,286888,4.87
123.0,"""NaN, TN""",62,271297,286888,4.87
123.0,"""NaN, LA""",62,271297,286888,4.87
125.0,"""NaN, OH""",31,109805,108730,-1.27
125.0,"""NaN, TX""",31,109805,108730,-1.27
125.0,"""NaN, IL""",31,109805,108730,-1.27
125.0,"""NaN, MN""",31,109805,108730,-1.27
125.0,"""NaN, NE""",31,109805,108730,-1.27
125.0,"""NaN, GA""",31,109805,108730,-1.27
125.0,"""NaN, CO""",31,109805,108730,-1.27
125.0,"""NaN, MO""",31,109805,108730,-1.27
125.0,"""NaN, MS""",31,109805,108730,-1.27
125.0,"""NaN, WI""",31,109805,108730,-1.27
125.0,"""NaN, FL""",31,109805,108730,-1.27
127.0,"""NaN, OH""",55,204398,208654,1.12
127.0,"""NaN, TX""",55,204398,208654,1.12
127.0,"""NaN, MI""",55,204398,208654,1.12
127.0,"""NaN, PA""",55,204398,208654,1.12
127.0,"""NaN, OK""",55,204398,208654,1.12
127.0,"""NaN, AR""",55,204398,208654,1.12
127.0,"""NaN, KY""",55,204398,208654,1.12
127.0,"""NaN, LA""",55,204398,208654,1.12
127.0,"""NaN, NE""",55,204398,208654,1.12
127.0,"""NaN, MN""",55,204398,208654,1.12
127.0,"""NaN, KS""",55,204398,208654,1.12
129.0,"""NaN, AR""",47,150505,149761,-1.93
129.0,"""NaN, KY""",47,150505,149761,-1.93
129.0,"""NaN, TN""",47,150505,149761,-1.93
129.0,"""NaN, WI""",47,150505,149761,-1.93
129.0,"""NaN, TX""",47,150505,149761,-1.93
129.0,"""NaN, MI""",47,150505,149761,-1.93
129.0,"""NaN, NE""",47,150505,149761,-1.93
129.0,"""NaN, MN""",47,150505,149761,-1.93
129.0,"""NaN, MS""",47,150505,149761,-1.93
129.0,"""NaN, SD""",47,150505,149761,-1.93
129.0,"""NaN, KS""",47,150505,149761,-1.93
129.0,"""NaN, MO""",47,150505,149761,-1.93
129.0,"""NaN, OK""",47,150505,149761,-1.93
129.0,"""NaN, AL""",47,150505,149761,-1.93
131.0,"""NaN, OH""",62,225405,237538,5.12
131.0,"""NaN, MO""",62,225405,237538,5.12
131.0,"""NaN, SD""",62,225405,237538,5.12
131.0,"""NaN, NE""",62,225405,237538,5.12
131.0,"""NaN, GA""",62,225405,237538,5.12
131.0,"""NaN, FL""",62,225405,237538,5.12
